animal_id,name,sex_upon_outcome,sex,spay/neuter,Periods,period_range,outcome_age,cat/kitten,age_group,breed1,cfa_breed,domestic_breed,coat_pattern,color1,color2,coat,outcome
A677098,1,Intact Female,Female,No,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- Foster
A666506,0,Neutered Male,Male,Yes,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,white,cream,white,Transfer-- Partner
A687890,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- 
A660042,1,Intact Female,Female,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,cream ,white,cream ,Adoption-- 
A679504,0,Neutered Male,Male,Yes,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- 
A681344,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,True,True,tabby,brown ,white,brown ,Transfer-- Partner
A679751,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Adoption-- 
A664260,0,Intact Female,Female,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A681788,0,Unknown,Female,Yes,6,1,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A682332,0,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- SCRP
A685702,1,Neutered Male,Male,Yes,8,365,6,Cat,"(6.6, 8.8]",domestic shorthair,False,True,tabby,blue,none,blue,Adoption-- 
A690815,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,black ,white,black ,Adoption-- 
A666811,1,Neutered Male,Male,Yes,11,30,3,Cat,"(-0.022, 2.2]",siamese,True,True,missing,black,none,black,Transfer-- Partner
A667836,0,Neutered Male,Male,Yes,9,365,6,Cat,"(8.8, 11.0]",siamese,True,False,point,seal,none,seal,Euthanasia-- Suffering
A660296,1,Spayed Female,Female,Yes,10,30,3,Cat,"(-0.022, 2.2]",domestic mediumhair,False,True,missing,black,white,black,Transfer-- SCRP
A689951,1,Neutered Male,Male,Yes,5,30,2,Kitten,"(-0.022, 2.2]",siamese,True,False,point,flame,none,flame,Adoption-- 
A689029,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,missing,black,white,black,Adoption-- Foster
A690591,0,Intact Female,Female,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A689561,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Adoption-- Foster
A679369,0,Intact Female,Female,No,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- Partner
A674909,0,Intact Female,Female,No,4,30,2,Kitten,"(-0.022, 2.2]",manx,True,False,missing,black,white,black,Transfer-- SCRP
A680150,0,Intact Male,Male,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic longhair,False,True,tabby,brown ,white,brown ,Transfer-- Partner
A667851,0,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Adoption-- 
A686465,0,Neutered Male,Male,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- SCRP
A672472,1,Neutered Male,Male,Yes,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A678952,1,Neutered Male,Male,Yes,3,365,4,Cat,"(2.2, 4.4]",domestic shorthair,False,True,tabby,cream,none,cream,Transfer-- Partner
A677462,0,Unknown,Female,Yes,0,365,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,none,blue,Transfer-- Partner
A677862,0,Unknown,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,none,blue,Transfer-- SCRP
A676077,1,Spayed Female,Female,Yes,10,365,6,Cat,"(8.8, 11.0]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- Partner
A690540,1,Neutered Male,Male,Yes,8,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Transfer-- Partner
A665550,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Adoption-- 
A683275,0,Neutered Male,Male,Yes,3,365,4,Cat,"(2.2, 4.4]",domestic shorthair,False,True,missing,orange,none,orange,Adoption-- 
A678087,1,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,white,torbie,Adoption-- 
A684163,0,Unknown,Female,Yes,1,7,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A686198,0,Neutered Male,Male,Yes,6,30,2,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Transfer-- Partner
A686748,0,Intact Male,Male,No,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A666332,0,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",siamese,True,False,point,lynx,none,lynx,Adoption-- 
A662776,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",siamese,True,False,point,lynx,none,lynx,Adoption-- Offsite
A688737,1,Intact Male,Male,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A665553,1,Intact Female,Female,No,6,30,2,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A676810,0,Intact Female,Female,No,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- Partner
A683432,0,Intact Female,Female,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Partner
A688540,1,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue ,white,blue ,Transfer-- Partner
A665406,1,Intact Female,Female,No,4,7,1,Kitten,"(-0.022, 2.2]",domestic longhair,False,True,missing,black,none,black,Transfer-- Partner
A675249,0,Intact Female,Female,No,10,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- SCRP
A680828,1,Intact Male,Male,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A686768,1,Spayed Female,Female,Yes,3,365,4,Cat,"(2.2, 4.4]",domestic shorthair,False,True,tabby,silver ,white,silver ,Adoption-- Foster
A682171,0,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Return to Owner-- 
A681028,1,Neutered Male,Male,Yes,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Return to Owner-- 
A670248,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A678584,1,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- 
A682413,0,Intact Male,Male,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Transfer-- Partner
A665005,0,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- Partner
A692469,1,Intact Female,Female,No,2,30,2,Kitten,"(-0.022, 2.2]",siamese,True,False,point,seal,none,seal,Adoption-- 
A680322,1,Intact Female,Female,No,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue ,white,blue ,Transfer-- SCRP
A687730,0,Intact Female,Female,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- Partner
A687497,0,Unknown,Female,Yes,3,1,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A680696,1,Intact Male,Male,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A684647,0,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue ,white,blue ,Adoption-- 
A663618,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A691645,0,Intact Male,Male,No,4,7,1,Kitten,"(-0.022, 2.2]",domestic longhair,False,True,tabby,black ,white,black ,Transfer-- Partner
A678399,1,Neutered Male,Male,Yes,6,30,2,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- Foster
A693530,0,Intact Male,Male,No,3,365,4,Cat,"(2.2, 4.4]",domestic longhair,False,True,missing,blue,none,blue,Transfer-- SCRP
A656891,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Adoption-- 
A677779,0,Intact Female,Female,No,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- Partner
A688522,1,Intact Male,Male,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Adoption-- 
A672445,1,Neutered Male,Male,Yes,2,365,4,Cat,"(-0.022, 2.2]",himalayan,False,True,point,lynx,none,lynx,Return to Owner-- 
A679968,0,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A687904,1,Intact Male,Male,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A671099,0,Intact Female,Female,No,3,365,4,Cat,"(2.2, 4.4]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Transfer-- SCRP
A660347,1,Spayed Female,Female,Yes,6,30,2,Cat,"(-0.022, 2.2]",domestic mediumhair,False,True,tortie,Breed Specific,none,tortie,Adoption-- Foster
A690277,1,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,calico,Breed Specific,none,calico,Adoption-- 
A665042,0,Intact Male,Male,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- Partner
A687914,1,Intact Female,Female,No,2,365,4,Cat,"(-0.022, 2.2]",domestic longhair,False,True,missing,gray,white,gray,Euthanasia-- Suffering
A676148,0,Intact Female,Female,No,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- SCRP
A682746,0,Intact Female,Female,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Transfer-- Partner
A692530,0,Intact Female,Female,No,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Died-- In Kennel
A684650,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Adoption-- 
A685593,0,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- Partner
A682426,0,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A664168,1,Neutered Male,Male,Yes,15,365,7,Cat,"(13.2, 15.4]",domestic shorthair,False,True,smoke,black,none,black,Transfer-- Partner
A676913,0,Intact Female,Female,No,3,1,0,Kitten,"(-0.022, 2.2]",domestic longhair,False,True,calico,Breed Specific,white,calico,Transfer-- Partner
A683288,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",siamese,True,False,point,lynx,none,lynx,Adoption-- Foster
A688677,1,Spayed Female,Female,Yes,3,365,4,Cat,"(2.2, 4.4]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Return to Owner-- 
A665472,1,Intact Male,Male,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic longhair,False,True,smoke,black,none,black,Adoption-- 
A664574,0,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A667061,1,Spayed Female,Female,Yes,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- 
A682425,0,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A692102,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Return to Owner-- 
A688209,1,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Died-- In Foster
A663047,1,Spayed Female,Female,Yes,5,365,5,Cat,"(4.4, 6.6]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Adoption-- 
A663138,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic longhair,False,True,calico,Breed Specific,none,calico,Adoption-- 
A673526,0,Intact Female,Female,No,8,365,6,Cat,"(6.6, 8.8]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Euthanasia-- Suffering
A693057,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- Partner
A681707,1,Intact Male,Male,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Euthanasia-- Suffering
A689551,0,Unknown,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Transfer-- SCRP
A664428,0,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Transfer-- SCRP
A690746,0,Intact Female,Female,No,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A680348,1,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,tabby,orange,none,orange,Transfer-- Partner
A684168,0,Intact Female,Female,No,1,7,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Partner
A679045,0,Intact Male,Male,No,4,1,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A677699,0,Intact Female,Female,No,1,7,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,black,none,black,Transfer-- Partner
A687067,1,Neutered Male,Male,Yes,15,365,7,Cat,"(13.2, 15.4]",domestic longhair,False,True,tabby,orange,none,orange,Return to Owner-- 
A664004,1,Spayed Female,Female,Yes,6,30,2,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Adoption-- 
A651783,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A683135,0,Intact Female,Female,No,2,365,4,Cat,"(-0.022, 2.2]",domestic mediumhair,False,True,missing,black,white,black,Transfer-- SCRP
A690406,0,Neutered Male,Male,Yes,4,365,5,Cat,"(2.2, 4.4]",domestic shorthair,False,True,missing,black,none,black,Euthanasia-- Suffering
A681544,0,Intact Male,Male,No,4,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- Partner
A691698,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Adoption-- 
A669158,0,Intact Female,Female,No,4,365,5,Cat,"(2.2, 4.4]",domestic longhair,False,True,tabby,orange,none,orange,Euthanasia-- Suffering
A685966,1,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,white,torbie,Adoption-- Foster
A666132,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",siamese,True,False,point,chocolate,none,chocolate,Adoption-- 
A680420,1,Neutered Male,Male,Yes,5,365,5,Cat,"(4.4, 6.6]",domestic shorthair,False,True,missing,blue,white,blue,Adoption-- Foster
A681776,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,white,torbie,Adoption-- 
A679755,1,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Adoption-- Foster
A665656,0,Intact Male,Male,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A690034,0,Intact Female,Female,No,6,365,5,Cat,"(4.4, 6.6]",domestic shorthair,False,True,tabby,brown,none,brown,Euthanasia-- Suffering
A675848,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Adoption-- Foster
A692503,1,Spayed Female,Female,Yes,7,365,6,Cat,"(6.6, 8.8]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Partner
A683230,1,Neutered Male,Male,Yes,3,365,4,Cat,"(2.2, 4.4]",domestic shorthair,False,True,tabby,cream ,white,cream ,Transfer-- Partner
A680972,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Adoption-- 
A670561,0,Neutered Male,Male,Yes,4,30,2,Kitten,"(-0.022, 2.2]",russian blue,True,False,missing,blue,none,blue,Adoption-- 
A691653,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Adoption-- 
A689378,0,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Adoption-- 
A671138,1,Intact Male,Male,No,3,365,4,Cat,"(2.2, 4.4]",domestic longhair,False,True,missing,white,black,white,Transfer-- Partner
A685197,0,Intact Male,Male,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A679962,1,Neutered Male,Male,Yes,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A668232,1,Intact Male,Male,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,black ,white,black ,Transfer-- Partner
A688457,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A687927,1,Neutered Male,Male,Yes,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A691671,0,Unknown,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A664887,1,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- 
A666355,0,Intact Male,Male,No,6,30,2,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,white,black,white,Transfer-- SCRP
A674646,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",maine coon,True,False,tabby,brown,none,brown,Adoption-- Foster
A684972,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,tabby,brown,none,brown,Adoption-- 
A662199,1,Neutered Male,Male,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,cream,none,cream,Adoption-- 
A687680,0,Unknown,Female,Yes,5,1,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Transfer-- Partner
A672334,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A669077,0,Intact Male,Male,No,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- SCRP
A663743,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,tabby,blue ,white,blue ,Adoption-- 
A664020,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,none,blue,Transfer-- Partner
A671923,1,Neutered Male,Male,Yes,9,365,6,Cat,"(8.8, 11.0]",maine coon,True,False,tabby,brown,none,brown,Transfer-- Partner
A683323,0,Intact Male,Male,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,cream,none,cream,Transfer-- Partner
A678723,0,Intact Male,Male,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- Partner
A678890,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,white,tortie,Adoption-- 
A674941,0,Intact Female,Female,No,1,1,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A669231,0,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic longhair,False,True,tabby,brown ,white,brown ,Adoption-- 
A685990,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- Offsite
A687593,0,Intact Female,Female,No,1,7,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- Partner
A681441,0,Intact Male,Male,No,5,7,2,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,tabby,orange,none,orange,Transfer-- Partner
A664683,0,Intact Male,Male,No,4,365,5,Cat,"(2.2, 4.4]",domestic shorthair,False,True,missing,black,none,black,Euthanasia-- Suffering
A688623,0,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,white,brown,white,Adoption-- 
A689031,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A665892,0,Intact Female,Female,No,9,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- SCRP
